start,end,val,accn,fy,fp,form,filed,frame,Tag,Units,Ticker,CIK
2013-07-01,2014-06-30,2.66,0001193125-15-353706,2015,FY,8-K,2015-10-27,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2013-07-01,2014-06-30,2.66,0001193125-16-662209,2016,FY,10-K,2016-07-28,CY2014,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2014-04-01,2014-06-30,0.56,0001193125-14-289961,2014,FY,10-K,2014-07-31,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2014-04-01,2014-06-30,0.56,0001193125-15-272806,2015,FY,10-K,2015-07-31,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2014-04-01,2014-06-30,0.56,0001193125-15-353706,2015,FY,8-K,2015-10-27,CY2014Q2,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2014-07-01,2014-09-30,0.55,0001193125-14-380252,2015,Q1,10-Q,2014-10-23,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2014-07-01,2014-09-30,0.55,0001193125-15-272806,2015,FY,10-K,2015-07-31,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2014-07-01,2014-09-30,0.55,0001193125-15-350718,2016,Q1,10-Q,2015-10-22,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2014-07-01,2014-09-30,0.55,0001193125-15-353706,2015,FY,8-K,2015-10-27,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2014-07-01,2014-09-30,0.55,0001193125-16-662209,2016,FY,10-K,2016-07-28,CY2014Q3,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2014-07-01,2014-12-31,1.26,0001193125-15-020351,2015,Q2,10-Q,2015-01-26,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2014-07-01,2014-12-31,1.26,0001193125-16-441821,2016,Q2,10-Q,2016-01-28,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2014-10-01,2014-12-31,0.71,0001193125-15-020351,2015,Q2,10-Q,2015-01-26,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2014-10-01,2014-12-31,0.71,0001193125-15-272806,2015,FY,10-K,2015-07-31,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2014-10-01,2014-12-31,0.71,0001193125-15-353706,2015,FY,8-K,2015-10-27,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2014-10-01,2014-12-31,0.71,0001193125-16-441821,2016,Q2,10-Q,2016-01-28,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2014-10-01,2014-12-31,0.71,0001193125-16-662209,2016,FY,10-K,2016-07-28,CY2014Q4,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2014-07-01,2015-03-31,1.87,0001193125-15-144151,2015,Q3,10-Q,2015-04-23,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2014-07-01,2015-03-31,1.87,0001193125-16-550254,2016,Q3,10-Q,2016-04-21,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2015-01-01,2015-03-31,0.61,0001193125-15-144151,2015,Q3,10-Q,2015-04-23,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2015-01-01,2015-03-31,0.61,0001193125-15-272806,2015,FY,10-K,2015-07-31,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2015-01-01,2015-03-31,0.61,0001193125-15-353706,2015,FY,8-K,2015-10-27,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2015-01-01,2015-03-31,0.61,0001193125-16-550254,2016,Q3,10-Q,2016-04-21,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2015-01-01,2015-03-31,0.61,0001193125-16-662209,2016,FY,10-K,2016-07-28,CY2015Q1,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2014-07-01,2015-06-30,1.49,0001193125-15-272806,2015,FY,10-K,2015-07-31,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
