start,end,val,accn,fy,fp,form,filed,frame,Tag,Units,Ticker,CIK
2018-07-01,2019-03-31,59628000000,0001564590-20-019706,2020,Q3,10-Q,2020-04-29,,GrossProfit,USD,MSFT,0000789019
2019-01-01,2019-03-31,20401000000,0001564590-19-012709,2019,Q3,10-Q,2019-04-24,,GrossProfit,USD,MSFT,0000789019
2019-01-01,2019-03-31,20401000000,0001564590-19-027952,2019,FY,10-K,2019-08-01,,GrossProfit,USD,MSFT,0000789019
2019-01-01,2019-03-31,20401000000,0001564590-20-019706,2020,Q3,10-Q,2020-04-29,,GrossProfit,USD,MSFT,0000789019
2019-01-01,2019-03-31,20401000000,0001564590-20-034944,2020,FY,10-K,2020-07-31,CY2019Q1,GrossProfit,USD,MSFT,0000789019
2018-07-01,2019-06-30,82933000000,0001564590-19-027952,2019,FY,10-K,2019-08-01,,GrossProfit,USD,MSFT,0000789019
2018-07-01,2019-06-30,82933000000,0001564590-20-034944,2020,FY,10-K,2020-07-31,,GrossProfit,USD,MSFT,0000789019
2018-07-01,2019-06-30,82933000000,0001564590-21-039151,2021,FY,10-K,2021-07-29,CY2019,GrossProfit,USD,MSFT,0000789019
2019-04-01,2019-06-30,23305000000,0001564590-19-027952,2019,FY,10-K,2019-08-01,,GrossProfit,USD,MSFT,0000789019
2019-04-01,2019-06-30,23305000000,0001564590-20-034944,2020,FY,10-K,2020-07-31,CY2019Q2,GrossProfit,USD,MSFT,0000789019
2019-07-01,2019-09-30,22649000000,0001564590-19-037549,2020,Q1,10-Q,2019-10-23,,GrossProfit,USD,MSFT,0000789019
2019-07-01,2019-09-30,22649000000,0001564590-20-034944,2020,FY,10-K,2020-07-31,,GrossProfit,USD,MSFT,0000789019
2019-07-01,2019-09-30,22649000000,0001564590-20-047996,2021,Q1,10-Q,2020-10-27,CY2019Q3,GrossProfit,USD,MSFT,0000789019
2019-07-01,2019-12-31,47197000000,0001564590-20-002450,2020,Q2,10-Q,2020-01-29,,GrossProfit,USD,MSFT,0000789019
2019-07-01,2019-12-31,47197000000,0001564590-21-002316,2021,Q2,10-Q,2021-01-26,,GrossProfit,USD,MSFT,0000789019
2019-10-01,2019-12-31,24548000000,0001564590-20-002450,2020,Q2,10-Q,2020-01-29,,GrossProfit,USD,MSFT,0000789019
2019-10-01,2019-12-31,24548000000,0001564590-20-034944,2020,FY,10-K,2020-07-31,,GrossProfit,USD,MSFT,0000789019
2019-10-01,2019-12-31,24548000000,0001564590-21-002316,2021,Q2,10-Q,2021-01-26,CY2019Q4,GrossProfit,USD,MSFT,0000789019
2019-07-01,2020-03-31,71243000000,0001564590-20-019706,2020,Q3,10-Q,2020-04-29,,GrossProfit,USD,MSFT,0000789019
2019-07-01,2020-03-31,71243000000,0001564590-21-020891,2021,Q3,10-Q,2021-04-27,,GrossProfit,USD,MSFT,0000789019
2020-01-01,2020-03-31,24046000000,0001564590-20-019706,2020,Q3,10-Q,2020-04-29,,GrossProfit,USD,MSFT,0000789019
2020-01-01,2020-03-31,24046000000,0001564590-20-034944,2020,FY,10-K,2020-07-31,,GrossProfit,USD,MSFT,0000789019
2020-01-01,2020-03-31,24046000000,0001564590-21-020891,2021,Q3,10-Q,2021-04-27,CY2020Q1,GrossProfit,USD,MSFT,0000789019
2019-07-01,2020-06-30,96937000000,0001564590-20-034944,2020,FY,10-K,2020-07-31,,GrossProfit,USD,MSFT,0000789019
