start,end,val,accn,fy,fp,form,filed,frame,Tag,Units,Ticker,CIK
2010-04-01,2010-06-30,0.13,0001193125-10-171791,2010,FY,10-K,2010-07-30,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2010-04-01,2010-06-30,0.13,0001193125-11-200680,2011,FY,10-K,2011-07-28,CY2010Q2,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2010-07-01,2010-09-30,0.16,0001193125-10-239825,2011,Q1,10-Q,2010-10-28,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2010-07-01,2010-09-30,0.16,0001193125-11-015947,2011,Q2,10-Q,2011-01-27,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2010-07-01,2010-09-30,0.16,0001193125-11-115186,2011,Q3,10-Q,2011-04-28,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2010-07-01,2010-09-30,0.16,0001193125-11-200680,2011,FY,10-K,2011-07-28,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2010-07-01,2010-09-30,0.16,0001193125-11-276022,2012,Q1,10-Q,2011-10-20,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2010-07-01,2010-09-30,0.16,0001193125-12-026864,2012,Q2,10-Q/A,2012-01-27,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2010-07-01,2010-09-30,0.16,0001193125-12-170665,2012,Q3,10-Q,2012-04-19,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2010-07-01,2010-09-30,0.16,0001193125-12-316848,2012,FY,10-K,2012-07-26,CY2010Q3,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2010-07-01,2010-12-31,0.32,0001193125-11-015947,2011,Q2,10-Q,2011-01-27,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2010-07-01,2010-12-31,0.32,0001193125-12-026864,2012,Q2,10-Q/A,2012-01-27,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2010-10-01,2010-12-31,0.16,0001193125-11-015947,2011,Q2,10-Q,2011-01-27,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2010-10-01,2010-12-31,0.16,0001193125-11-115186,2011,Q3,10-Q,2011-04-28,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2010-10-01,2010-12-31,0.16,0001193125-11-200680,2011,FY,10-K,2011-07-28,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2010-10-01,2010-12-31,0.16,0001193125-12-026864,2012,Q2,10-Q/A,2012-01-27,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2010-10-01,2010-12-31,0.16,0001193125-12-170665,2012,Q3,10-Q,2012-04-19,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2010-10-01,2010-12-31,0.16,0001193125-12-316848,2012,FY,10-K,2012-07-26,CY2010Q4,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2010-07-01,2011-03-31,0.48,0001193125-11-115186,2011,Q3,10-Q,2011-04-28,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2010-07-01,2011-03-31,0.48,0001193125-12-170665,2012,Q3,10-Q,2012-04-19,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2011-01-01,2011-03-31,0.16,0001193125-11-115186,2011,Q3,10-Q,2011-04-28,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2011-01-01,2011-03-31,0.16,0001193125-11-200680,2011,FY,10-K,2011-07-28,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2011-01-01,2011-03-31,0.16,0001193125-12-170665,2012,Q3,10-Q,2012-04-19,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2011-01-01,2011-03-31,0.16,0001193125-12-316848,2012,FY,10-K,2012-07-26,CY2011Q1,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2010-07-01,2011-06-30,0.64,0001193125-11-200680,2011,FY,10-K,2011-07-28,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2010-07-01,2011-06-30,0.64,0001193125-12-316848,2012,FY,10-K,2012-07-26,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2010-07-01,2011-06-30,0.64,0001193125-13-310206,2013,FY,10-K,2013-07-30,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2010-07-01,2011-06-30,0.64,0001193125-13-455144,2013,FY,8-K,2013-11-26,CY2011,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2011-04-01,2011-06-30,0.16,0001193125-11-200680,2011,FY,10-K,2011-07-28,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2011-04-01,2011-06-30,0.16,0001193125-12-316848,2012,FY,10-K,2012-07-26,CY2011Q2,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2011-07-01,2011-09-30,0.2,0001193125-11-276022,2012,Q1,10-Q,2011-10-20,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2011-07-01,2011-09-30,0.2,0001193125-12-026864,2012,Q2,10-Q/A,2012-01-27,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2011-07-01,2011-09-30,0.2,0001193125-12-170665,2012,Q3,10-Q,2012-04-19,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2011-07-01,2011-09-30,0.2,0001193125-12-316848,2012,FY,10-K,2012-07-26,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2011-07-01,2011-09-30,0.2,0001193125-12-427209,2013,Q1,10-Q,2012-10-18,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2011-07-01,2011-09-30,0.2,0001193125-13-022207,2013,Q2,10-Q,2013-01-24,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2011-07-01,2011-09-30,0.2,0001193125-13-160748,2013,Q3,10-Q,2013-04-18,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2011-07-01,2011-09-30,0.2,0001193125-13-310206,2013,FY,10-K,2013-07-30,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2011-07-01,2011-09-30,0.2,0001193125-13-455144,2013,FY,8-K,2013-11-26,CY2011Q3,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2011-07-01,2011-12-31,0.4,0001193125-12-026864,2012,Q2,10-Q/A,2012-01-27,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2011-07-01,2011-12-31,0.4,0001193125-13-022207,2013,Q2,10-Q,2013-01-24,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2011-10-01,2011-12-31,0.2,0001193125-12-026864,2012,Q2,10-Q/A,2012-01-27,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2011-10-01,2011-12-31,0.2,0001193125-12-170665,2012,Q3,10-Q,2012-04-19,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
