start,end,val,accn,fy,fp,form,filed,frame,Tag,Units,Ticker,CIK
2017-10-01,2017-12-31,7710000000,0001564590-18-001129,2018,Q2,10-Q,2018-01-31,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2017-10-01,2017-12-31,7710000000,0001564590-19-001392,2019,Q2,10-Q,2019-01-30,CY2017Q4,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2017-07-01,2018-03-31,7706000000,0001564590-18-009307,2018,Q3,10-Q,2018-04-26,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2017-07-01,2018-03-31,7706000000,0001564590-19-012709,2019,Q3,10-Q,2019-04-24,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2018-01-01,2018-03-31,7698000000,0001564590-18-009307,2018,Q3,10-Q,2018-04-26,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2018-01-01,2018-03-31,7698000000,0001564590-19-012709,2019,Q3,10-Q,2019-04-24,CY2018Q1,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2017-07-01,2018-06-30,7700000000,0001564590-18-019062,2018,FY,10-K,2018-08-03,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2017-07-01,2018-06-30,7700000000,0001564590-19-027952,2019,FY,10-K,2019-08-01,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2017-07-01,2018-06-30,7700000000,0001564590-20-034944,2020,FY,10-K,2020-07-31,CY2018,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2018-07-01,2018-09-30,7673000000,0001564590-18-024893,2019,Q1,10-Q,2018-10-24,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2018-07-01,2018-09-30,7673000000,0001564590-19-037549,2020,Q1,10-Q,2019-10-23,CY2018Q3,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2018-07-01,2018-12-31,7683000000,0001564590-19-001392,2019,Q2,10-Q,2019-01-30,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2018-07-01,2018-12-31,7683000000,0001564590-20-002450,2020,Q2,10-Q,2020-01-29,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2018-10-01,2018-12-31,7692000000,0001564590-19-001392,2019,Q2,10-Q,2019-01-30,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2018-10-01,2018-12-31,7692000000,0001564590-20-002450,2020,Q2,10-Q,2020-01-29,CY2018Q4,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2018-07-01,2019-03-31,7679000000,0001564590-19-012709,2019,Q3,10-Q,2019-04-24,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2018-07-01,2019-03-31,7679000000,0001564590-20-019706,2020,Q3,10-Q,2020-04-29,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2019-01-01,2019-03-31,7672000000,0001564590-19-012709,2019,Q3,10-Q,2019-04-24,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2019-01-01,2019-03-31,7672000000,0001564590-20-019706,2020,Q3,10-Q,2020-04-29,CY2019Q1,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2018-07-01,2019-06-30,7673000000,0001564590-19-027952,2019,FY,10-K,2019-08-01,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2018-07-01,2019-06-30,7673000000,0001564590-20-034944,2020,FY,10-K,2020-07-31,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2018-07-01,2019-06-30,7673000000,0001564590-21-039151,2021,FY,10-K,2021-07-29,CY2019,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2019-07-01,2019-09-30,7634000000,0001564590-19-037549,2020,Q1,10-Q,2019-10-23,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2019-07-01,2019-09-30,7634000000,0001564590-20-047996,2021,Q1,10-Q,2020-10-27,CY2019Q3,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2019-07-01,2019-12-31,7628000000,0001564590-20-002450,2020,Q2,10-Q,2020-01-29,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2019-07-01,2019-12-31,7628000000,0001564590-21-002316,2021,Q2,10-Q,2021-01-26,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2019-10-01,2019-12-31,7621000000,0001564590-20-002450,2020,Q2,10-Q,2020-01-29,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2019-10-01,2019-12-31,7621000000,0001564590-21-002316,2021,Q2,10-Q,2021-01-26,CY2019Q4,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2019-07-01,2020-03-31,7619000000,0001564590-20-019706,2020,Q3,10-Q,2020-04-29,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2019-07-01,2020-03-31,7619000000,0001564590-21-020891,2021,Q3,10-Q,2021-04-27,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2020-01-01,2020-03-31,7602000000,0001564590-20-019706,2020,Q3,10-Q,2020-04-29,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2020-01-01,2020-03-31,7602000000,0001564590-21-020891,2021,Q3,10-Q,2021-04-27,CY2020Q1,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2019-07-01,2020-06-30,7610000000,0001564590-20-034944,2020,FY,10-K,2020-07-31,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2019-07-01,2020-06-30,7610000000,0001564590-21-039151,2021,FY,10-K,2021-07-29,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
